soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Clayey,286.3,36.2,26.3,31.2,69.1,7.0,17.5,Rice
Black,369.7,38.4,21.8,30.1,31.2,3.5,23.3,Groundnut
Calcareous,38.6,18.7,16.3,17.5,55.7,6.6,10.9,Rice
Red,33.7,36.4,19.4,27.9,81.8,5.5,24.1,Sesame
Calcareous,317.3,40.5,20.3,30.4,58.1,7.1,9.7,Wheat
Loamy,185.8,34.4,25.7,30.0,36.6,10.4,8.8,Cotton
Loamy,360.5,30.3,16.1,23.2,21.9,3.4,10.0,Cotton
Sandy,39.1,35.5,32.6,34.0,28.6,11.4,28.3,Maize
Sandy,235.1,41.7,33.7,37.7,32.0,8.7,10.5,Sugarcane
Laterite,40.2,35.7,31.6,33.7,93.5,8.5,19.0,Maize
Red,353.5,29.2,9.0,19.1,64.3,8.6,19.8,Maize
Peaty,0.8,39.0,14.6,26.8,87.4,6.2,7.5,Bajra
Saline,165.3,23.6,20.7,22.1,68.4,11.2,23.6,Sugarcane
Peaty,257.8,34.9,6.1,20.5,34.4,13.9,12.3,Sesame
Loamy,196.7,32.7,7.7,20.2,35.5,6.2,24.0,Groundnut
Laterite,301.6,41.3,39.0,40.1,57.8,12.6,23.8,Bajra
Black,380.0,22.3,14.0,18.1,75.4,13.7,32.2,Rice
Alluvial,81.0,39.8,25.7,32.8,87.7,11.1,2.7,Bajra
Laterite,42.3,41.4,7.2,24.3,75.9,5.0,8.8,Bajra
Calcareous,6.6,25.2,13.4,19.3,24.4,6.4,11.9,Rice
Laterite,173.3,36.5,26.0,31.2,24.7,7.6,12.6,Maize
Calcareous,33.6,19.0,6.4,12.7,52.3,4.1,10.7,Barley
Peaty,137.1,23.7,21.7,22.7,39.8,12.0,13.3,Maize
Clayey,374.0,37.4,34.7,36.0,32.0,4.7,21.4,Wheat
Clayey,68.0,27.3,20.9,24.1,66.1,4.2,33.6,Wheat
Saline,161.7,36.8,29.0,32.9,28.1,7.2,28.9,Mustard
Laterite,340.9,27.7,22.4,25.0,76.4,5.7,3.1,Rice
Saline,316.9,30.8,28.2,29.5,52.3,5.5,27.9,Mustard
Loamy,372.6,32.9,16.7,24.8,83.9,10.6,2.3,Sugarcane
Black,320.4,18.3,7.6,12.9,77.1,11.4,15.7,Rice
Clayey,275.8,20.4,12.2,16.3,43.7,10.5,6.6,Maize
Saline,75.3,22.7,7.1,14.9,91.7,12.8,16.1,Wheat
Clayey,316.7,18.4,11.7,15.0,26.8,6.7,32.9,Sugarcane
Saline,333.0,30.1,26.1,28.1,83.5,11.4,31.3,Sugarcane
Peaty,145.0,25.6,20.7,23.1,90.4,12.4,12.4,Sesame
Red,309.6,37.2,19.0,28.1,36.6,11.3,27.0,Tur
Alluvial,56.4,21.1,18.9,20.0,63.6,5.6,13.9,Mustard
Saline,211.0,36.3,18.1,27.2,45.5,9.6,2.7,Bajra
Loamy,51.7,35.2,18.5,26.9,62.7,3.3,10.2,Maize
Clayey,17.7,25.6,18.7,22.1,60.3,13.2,0.5,Tur
Peaty,398.6,22.2,19.1,20.6,99.2,7.2,3.9,Sugarcane
Peaty,265.1,27.4,18.9,23.1,73.0,11.0,28.4,Rice
Calcareous,198.3,40.0,35.0,37.5,85.6,9.3,21.0,Tur
Clayey,121.7,29.4,25.9,27.6,55.4,4.3,15.8,Cotton
Black,164.0,38.3,24.0,31.1,93.3,3.0,2.9,Groundnut
Laterite,56.9,31.0,5.7,18.4,25.5,10.5,9.4,Bajra
Saline,9.9,34.7,20.3,27.5,57.5,13.9,27.3,Soybean
Peaty,48.0,25.0,18.1,21.6,34.1,10.7,28.0,Rice
Laterite,381.5,29.6,12.5,21.1,30.3,4.4,15.9,Sugarcane
Laterite,307.8,18.2,10.0,14.1,69.5,12.7,3.7,Wheat
Sandy,297.6,21.8,13.6,17.7,43.9,10.4,9.9,Chana
Clayey,221.0,29.7,18.9,24.3,89.3,7.0,4.6,Sugarcane
Red,114.3,18.2,8.1,13.1,35.4,11.8,28.0,Barley
Calcareous,366.9,31.6,26.9,29.2,82.7,9.5,33.9,Rice
Loamy,294.0,21.8,17.3,19.6,90.3,11.0,23.0,Sugarcane
Alluvial,97.9,23.4,14.2,18.8,58.5,9.3,25.5,Bajra
Loamy,1.5,33.7,27.8,30.8,49.1,10.5,17.4,Groundnut
Saline,211.8,24.2,21.7,22.9,24.5,13.2,25.3,Wheat
Peaty,391.9,34.5,27.0,30.8,42.8,13.4,20.8,Maize
Calcareous,21.3,19.0,8.3,13.7,80.2,9.9,8.7,Barley
Laterite,248.6,37.0,21.5,29.2,99.5,8.4,6.7,Barley
Saline,274.0,30.7,8.6,19.6,44.0,12.2,2.5,Chana
Saline,325.9,22.0,10.4,16.2,40.8,12.3,30.2,Rice
Saline,174.3,18.7,9.6,14.1,44.2,13.5,21.4,Mustard
Saline,9.7,21.0,7.6,14.3,95.0,13.3,27.8,Wheat
Peaty,289.3,19.0,5.0,12.0,43.5,3.8,33.7,Barley
Peaty,199.5,25.6,9.7,17.6,67.3,6.2,17.5,Bajra
Loamy,292.1,41.4,16.5,28.9,61.2,3.2,15.2,Groundnut
Loamy,278.4,28.3,10.0,19.1,53.5,11.9,11.9,Groundnut
Red,227.3,41.1,19.7,30.4,61.2,9.3,27.4,Groundnut
Saline,359.0,37.7,31.7,34.7,52.1,9.9,11.6,Sesame
Sandy,22.2,24.3,20.9,22.6,97.1,6.0,25.3,Soybean
Red,389.0,31.1,22.2,26.6,34.3,7.1,12.7,Sugarcane
Peaty,344.8,22.5,11.4,16.9,34.5,7.6,10.6,Bajra
Sandy,126.4,30.9,7.2,19.1,26.0,7.9,19.7,Rice
Saline,348.8,39.2,10.4,24.8,94.3,3.9,22.3,Soybean
Alluvial,37.1,36.4,6.1,21.2,47.4,13.0,34.8,Bajra
Alluvial,313.4,33.1,21.8,27.5,30.5,13.7,3.1,Wheat
Alluvial,354.6,27.1,23.2,25.1,53.8,10.3,18.3,Cotton
Sandy,379.1,22.2,10.4,16.3,43.1,4.7,21.3,Cotton
Black,311.6,19.8,15.0,17.4,30.4,3.9,23.8,Soybean
Loamy,209.0,36.1,18.6,27.4,80.7,8.0,29.6,Groundnut
Calcareous,4.7,24.9,15.9,20.4,32.2,11.6,28.5,Groundnut
Alluvial,188.0,37.9,26.6,32.2,95.7,13.2,14.8,Tur
Clayey,134.9,38.0,32.9,35.5,26.6,10.2,27.0,Rice
Loamy,92.6,23.9,10.5,17.2,53.0,4.4,32.2,Soybean
Clayey,115.8,39.2,6.8,23.0,62.3,8.8,19.7,Tur
Saline,35.3,29.8,15.8,22.8,37.0,7.3,2.7,Rice
Black,251.2,21.8,9.0,15.4,51.0,6.3,13.3,Barley
Red,297.2,21.2,16.3,18.8,35.4,5.5,26.0,Soybean
Saline,88.3,32.7,6.3,19.5,27.0,8.3,13.9,Groundnut
Peaty,346.2,29.7,24.0,26.9,74.7,10.1,21.3,Soybean
Peaty,381.9,35.8,10.0,22.9,89.8,11.3,26.4,Chana
Saline,77.1,40.5,5.4,22.9,23.7,13.9,29.9,Cotton
Black,377.3,34.0,10.8,22.4,98.5,3.3,28.1,Rice
Black,376.7,27.5,5.2,16.4,44.5,5.8,16.7,Cotton
Calcareous,357.7,34.7,13.0,23.9,63.8,8.7,31.3,Wheat
Red,300.8,41.3,16.6,28.9,25.5,5.7,15.3,Groundnut
Sandy,353.0,37.2,11.1,24.2,67.0,8.3,26.9,Sesame
Laterite,351.9,33.6,15.5,24.6,86.1,11.4,7.9,Sugarcane
Clayey,230.2,18.1,6.8,12.5,59.3,9.9,12.5,Barley
Laterite,211.9,20.7,17.6,19.1,38.5,3.2,16.7,Sesame
Calcareous,214.1,41.5,25.2,33.4,87.7,4.1,3.4,Barley
Calcareous,286.8,27.0,23.7,25.4,38.8,8.5,6.1,Sesame
Red,119.9,24.0,13.3,18.6,26.4,12.8,4.6,Mustard
Black,191.8,32.3,28.4,30.3,94.3,8.5,11.1,Maize
Sandy,338.2,41.2,28.8,35.0,61.0,10.6,24.4,Rice
Clayey,274.9,32.9,7.4,20.1,80.9,10.5,5.2,Sugarcane
Saline,194.5,34.9,10.3,22.6,77.9,6.7,1.9,Sesame
Laterite,243.8,29.0,22.7,25.9,66.2,12.6,11.1,Groundnut
Red,366.7,26.4,17.4,21.9,87.7,10.2,18.9,Sugarcane
Alluvial,119.2,24.1,20.0,22.1,94.7,11.8,23.5,Chana
Peaty,182.9,22.6,15.6,19.1,48.0,9.6,33.3,Mustard
Sandy,48.7,21.5,9.8,15.7,47.8,7.9,8.5,Mustard
Saline,218.0,38.8,5.0,21.9,83.8,7.5,24.5,Soybean
Saline,184.1,30.2,17.9,24.0,39.2,12.4,29.2,Rice
Sandy,87.9,32.9,8.4,20.6,27.5,12.8,31.0,Wheat
Saline,183.2,35.9,21.4,28.6,25.9,8.2,13.3,Chana
Loamy,238.7,36.2,8.1,22.2,25.2,10.4,27.0,Soybean
Calcareous,261.0,18.7,7.5,13.1,25.9,3.6,35.0,Barley
Calcareous,196.6,39.0,8.2,23.6,60.3,7.4,29.0,Soybean
Laterite,249.8,39.2,15.0,27.1,55.1,5.4,29.9,Mustard
Peaty,119.0,21.5,11.6,16.6,75.6,7.5,13.3,Tur
Calcareous,222.9,37.8,6.3,22.0,55.8,11.9,24.5,Cotton
Red,54.3,38.6,19.0,28.8,69.4,5.5,31.3,Sesame
Calcareous,247.2,40.0,17.5,28.8,91.2,13.6,27.5,Soybean
Clayey,149.5,34.0,18.9,26.4,73.8,13.9,1.3,Rice
Loamy,323.6,18.1,10.4,14.2,59.4,13.4,18.2,Groundnut
Alluvial,398.2,30.0,5.8,17.9,54.5,3.9,2.2,Soybean
Laterite,359.4,26.5,17.8,22.1,38.0,10.6,16.2,Mustard
Clayey,6.1,28.9,17.7,23.3,75.8,6.6,20.9,Maize
Red,366.5,27.0,16.6,21.8,96.6,10.5,6.9,Soybean
Saline,294.1,31.7,14.6,23.1,84.3,5.6,23.8,Soybean
Calcareous,134.7,35.2,8.0,21.6,80.9,11.0,34.5,Wheat
Loamy,343.0,30.0,24.3,27.1,44.8,10.0,30.9,Groundnut
Red,28.0,41.3,7.7,24.5,63.1,6.1,6.3,Sesame
Laterite,92.0,20.7,13.0,16.9,97.8,8.6,28.3,Maize
Sandy,272.3,32.7,9.1,20.9,34.8,10.6,5.9,Bajra
Loamy,223.7,34.2,14.7,24.5,53.9,6.5,19.1,Groundnut
Calcareous,126.5,20.5,14.8,17.6,45.6,7.5,0.1,Mustard
Alluvial,339.0,25.6,11.6,18.6,29.2,3.5,15.5,Bajra
Alluvial,215.2,41.1,24.1,32.6,98.0,11.8,4.7,Soybean
Alluvial,111.8,30.7,27.4,29.0,29.9,4.1,27.5,Groundnut
Clayey,258.9,25.7,12.1,18.9,76.6,11.3,7.6,Soybean
Red,128.4,23.6,16.6,20.1,54.4,4.3,15.2,Barley
Alluvial,379.3,33.2,15.8,24.5,84.1,5.3,19.2,Rice
Sandy,167.9,31.9,24.6,28.2,51.6,6.4,29.5,Rice
Black,260.5,27.7,17.4,22.5,23.1,13.1,17.4,Maize
Loamy,389.2,26.2,23.7,24.9,93.9,9.1,30.6,Soybean
Sandy,127.3,32.1,28.2,30.1,21.2,14.0,4.8,Bajra
Sandy,126.4,24.1,5.9,15.0,89.6,12.7,27.8,Wheat
Peaty,290.0,23.2,12.4,17.8,78.9,11.9,23.6,Soybean
Peaty,200.8,39.5,23.3,31.4,70.4,5.9,31.4,Sesame
Clayey,369.5,40.6,26.6,33.6,48.5,12.1,13.8,Barley
Loamy,212.2,18.1,15.9,17.0,51.6,9.9,4.9,Maize
Laterite,17.2,32.0,21.1,26.6,71.4,11.6,28.4,Soybean
Red,389.5,37.1,12.3,24.7,68.0,8.9,14.7,Cotton
Calcareous,53.4,34.1,12.7,23.4,41.0,9.7,0.1,Sugarcane
Loamy,287.5,20.4,17.6,19.0,27.7,5.9,32.8,Cotton
Clayey,174.9,27.2,5.1,16.1,80.0,9.0,1.3,Bajra
Peaty,381.0,30.9,6.2,18.6,90.0,8.6,4.0,Soybean
Saline,270.8,34.3,24.0,29.1,92.5,6.7,13.5,Soybean
Peaty,127.8,29.9,12.8,21.4,66.3,3.7,19.3,Wheat
Loamy,36.9,39.7,37.6,38.7,38.1,10.7,28.7,Bajra
Peaty,300.6,27.1,7.4,17.2,26.7,9.1,15.2,Chana
Sandy,305.0,35.4,9.4,22.4,91.7,12.4,27.4,Mustard
Peaty,219.9,21.3,17.2,19.2,27.5,7.2,27.5,Bajra
Clayey,377.2,31.3,15.0,23.1,82.5,5.0,6.0,Rice
Sandy,390.0,24.7,10.1,17.4,85.4,10.1,29.3,Soybean
Clayey,282.8,24.1,7.3,15.7,57.7,9.4,11.5,Barley
Calcareous,296.6,20.9,11.5,16.2,71.0,12.6,20.7,Rice
Alluvial,121.8,40.2,24.4,32.3,39.0,4.3,5.1,Soybean
Peaty,278.0,34.4,26.1,30.2,89.3,11.0,31.6,Rice
Loamy,256.8,27.2,5.7,16.4,54.6,4.2,24.7,Cotton
Black,159.7,35.6,8.9,22.2,55.6,11.3,17.4,Groundnut
Loamy,54.5,18.6,11.3,15.0,25.7,7.0,28.8,Cotton
Saline,383.5,22.1,16.4,19.2,32.5,6.2,24.7,Barley
Calcareous,374.1,39.6,17.7,28.6,22.3,12.3,18.5,Sesame
Saline,221.4,22.3,6.8,14.6,97.9,12.8,15.4,Rice
Calcareous,278.5,31.1,26.4,28.8,86.5,8.9,3.0,Rice
Loamy,372.3,25.5,20.9,23.2,94.3,11.8,33.9,Rice
Red,216.3,29.3,25.5,27.4,73.7,4.3,2.4,Rice
Clayey,257.8,20.1,12.9,16.5,59.0,6.3,15.4,Wheat
Black,70.5,20.8,18.1,19.5,31.8,5.1,2.6,Groundnut
Peaty,106.3,24.8,11.1,17.9,43.9,8.4,11.3,Sesame
Alluvial,377.8,31.7,16.1,23.9,51.8,10.4,18.2,Wheat
Laterite,282.6,26.0,18.4,22.2,30.3,5.3,27.5,Barley
Loamy,216.4,30.2,15.1,22.6,27.2,4.5,8.0,Maize
Loamy,148.0,23.6,11.4,17.5,92.0,10.5,19.9,Soybean
Clayey,18.0,26.6,22.7,24.6,85.4,8.4,11.5,Soybean
Black,169.6,38.4,18.9,28.6,67.9,5.9,33.9,Soybean
Calcareous,172.8,36.9,17.4,27.1,53.1,11.4,33.4,Mustard
Sandy,323.7,39.1,36.2,37.7,24.5,5.8,30.2,Bajra
Peaty,122.6,32.6,18.4,25.5,29.8,8.8,1.7,Soybean
Black,112.6,33.8,24.8,29.3,58.1,6.1,19.0,Groundnut
Loamy,374.9,34.5,14.5,24.5,97.3,7.2,11.3,Soybean
Saline,378.4,23.9,19.5,21.7,77.7,10.7,33.5,Rice
Loamy,370.4,28.8,7.1,17.9,88.0,12.1,11.7,Soybean
Laterite,278.8,40.6,22.8,31.7,47.9,7.0,21.8,Maize
Saline,342.8,25.3,17.3,21.3,38.1,12.6,24.8,Tur
Black,152.5,30.8,13.9,22.4,72.2,7.4,5.4,Maize
Clayey,268.1,30.7,13.9,22.3,87.0,4.5,13.2,Rice
Saline,104.3,36.5,17.4,26.9,81.8,7.9,21.6,Groundnut
Alluvial,293.0,33.7,19.1,26.4,52.4,13.6,13.6,Sugarcane
Red,255.6,30.7,27.9,29.3,94.5,9.0,30.1,Rice
Clayey,299.4,23.7,5.2,14.4,56.4,11.3,12.4,Mustard
Clayey,233.1,37.8,5.2,21.5,60.3,8.0,0.2,Groundnut
Calcareous,211.4,26.5,19.0,22.8,57.8,3.5,17.9,Soybean
Clayey,96.4,35.8,17.8,26.8,41.8,8.6,8.8,Mustard
Sandy,384.7,39.1,33.2,36.2,80.7,5.3,27.6,Barley
Laterite,145.7,35.7,22.5,29.1,48.8,6.6,16.5,Tur
Calcareous,335.8,35.4,9.4,22.4,93.9,9.9,20.0,Sesame
Black,90.9,31.4,10.3,20.9,74.2,5.4,5.6,Groundnut
Laterite,61.9,29.8,18.6,24.2,70.5,13.6,6.5,Sesame
Calcareous,151.9,29.0,15.1,22.1,71.4,5.3,32.1,Maize
Peaty,255.2,36.5,8.2,22.4,49.0,11.3,6.5,Maize
Peaty,76.0,19.7,12.6,16.1,72.5,10.8,32.8,Rice
Laterite,197.1,28.4,17.2,22.8,65.3,5.1,30.3,Rice
Peaty,223.4,24.4,21.5,22.9,53.4,12.2,2.5,Groundnut
Clayey,235.1,40.4,35.9,38.1,79.4,13.4,5.3,Barley
Loamy,247.5,33.1,30.9,32.0,74.6,4.4,8.1,Sugarcane
Calcareous,143.6,29.9,23.1,26.5,41.1,12.2,27.2,Tur
Calcareous,51.5,18.6,5.7,12.2,81.4,12.5,11.4,Mustard
Clayey,105.3,28.4,13.0,20.7,58.4,9.2,26.0,Tur
Red,148.6,20.0,15.3,17.6,71.6,13.3,24.8,Chana
Loamy,256.1,18.4,8.6,13.5,75.6,12.7,20.1,Sugarcane
Sandy,127.6,37.7,31.0,34.4,24.2,9.7,27.2,Cotton
Clayey,162.3,34.5,5.9,20.2,78.2,6.5,26.0,Sesame
Clayey,236.9,31.6,15.0,23.3,60.1,10.8,24.6,Cotton
Saline,3.8,30.4,9.6,20.0,45.9,4.5,4.3,Sugarcane
Calcareous,130.0,26.6,17.0,21.8,87.0,3.3,24.5,Bajra
Calcareous,290.4,28.3,19.7,24.0,40.3,12.7,11.0,Sugarcane
Calcareous,338.0,27.9,7.8,17.8,43.1,9.5,1.1,Cotton
Peaty,367.5,19.7,11.2,15.4,86.3,6.9,18.8,Sugarcane
Alluvial,81.7,20.0,16.2,18.1,26.0,5.7,9.4,Cotton
Calcareous,72.3,32.3,16.2,24.2,29.1,3.0,30.8,Mustard
Black,140.8,36.9,33.9,35.4,26.8,12.1,20.8,Soybean
Peaty,180.9,29.5,23.4,26.4,45.9,3.3,32.1,Tur
Black,98.6,39.3,12.7,26.0,68.4,6.5,18.3,Maize
Sandy,387.1,32.4,25.1,28.8,57.3,6.0,21.5,Sugarcane
Loamy,276.0,32.7,27.1,29.9,56.1,5.6,26.2,Maize
Calcareous,26.3,36.0,11.9,23.9,66.5,6.7,20.5,Sesame
Sandy,194.2,30.2,12.5,21.4,38.4,7.1,3.7,Sugarcane
Laterite,173.8,30.4,6.6,18.5,89.8,3.2,8.7,Sugarcane
Laterite,382.9,32.8,22.8,27.8,82.3,8.4,10.8,Sugarcane
Saline,66.6,37.2,31.0,34.1,83.4,3.2,5.0,Tur
Alluvial,201.5,29.0,10.4,19.7,48.5,12.9,16.1,Maize
Loamy,142.5,31.2,18.2,24.7,44.8,4.7,34.5,Cotton
Calcareous,67.3,35.3,16.1,25.7,39.4,9.3,6.9,Rice
Loamy,280.9,27.2,12.5,19.9,88.1,9.0,4.2,Soybean
Red,94.3,32.4,12.6,22.5,65.2,9.8,22.0,Bajra
Sandy,298.4,29.1,11.7,20.4,76.7,13.0,1.9,Soybean
Saline,186.6,33.5,28.4,30.9,56.8,8.3,27.7,Groundnut
Laterite,202.3,23.0,17.9,20.4,20.8,7.2,23.8,Tur
Sandy,22.1,41.8,29.4,35.6,64.3,4.1,23.9,Bajra
Laterite,261.3,25.0,21.3,23.1,74.1,4.7,0.7,Soybean
Laterite,290.9,39.7,26.2,33.0,52.6,6.3,7.0,Cotton
Alluvial,180.2,24.7,20.0,22.4,60.3,7.9,29.0,Tur
Red,229.0,41.8,9.4,25.6,59.4,12.6,20.8,Cotton
Loamy,100.6,27.7,25.3,26.5,75.2,4.6,8.6,Maize
Black,271.7,28.9,18.4,23.6,70.1,10.5,5.7,Rice
Clayey,84.9,32.2,26.9,29.6,21.1,13.8,9.6,Barley
Alluvial,369.4,34.1,18.0,26.1,44.1,12.0,32.4,Bajra
Sandy,41.1,22.5,14.3,18.4,54.8,11.3,5.2,Chana
Alluvial,350.8,40.9,37.5,39.2,47.1,9.1,25.8,Rice
Alluvial,333.5,24.9,6.0,15.4,29.2,8.5,17.8,Mustard
Sandy,377.8,26.8,24.1,25.5,93.8,13.0,2.4,Rice
Red,33.8,38.5,36.3,37.4,54.8,3.4,6.5,Sesame
Saline,356.3,38.4,8.9,23.6,39.0,3.1,13.6,Chana
Peaty,120.6,36.1,10.9,23.5,22.6,9.8,0.7,Cotton
Alluvial,216.6,29.2,20.5,24.9,56.1,13.0,26.8,Soybean
Alluvial,21.2,26.6,20.8,23.7,33.0,9.5,9.7,Wheat
Sandy,184.5,26.4,9.9,18.1,65.2,5.5,33.1,Maize
Saline,118.4,31.8,22.0,26.9,59.7,9.7,29.3,Sugarcane
Saline,264.7,29.9,10.8,20.4,46.4,4.0,33.8,Tur
Laterite,76.0,33.9,23.7,28.8,57.4,7.4,6.1,Chana
Clayey,80.2,36.2,19.4,27.8,30.9,13.4,33.8,Bajra
Sandy,364.6,21.1,18.7,19.9,56.8,10.3,8.6,Sugarcane
Red,344.6,38.2,34.5,36.4,65.7,13.2,3.6,Tur
Sandy,306.5,37.5,31.6,34.5,85.9,3.3,28.1,Wheat
Laterite,312.5,18.6,14.6,16.6,55.5,13.4,34.2,Barley
Peaty,246.1,24.4,8.2,16.3,22.7,12.0,6.4,Barley
Black,175.9,19.5,11.7,15.6,41.6,10.2,16.1,Soybean
Clayey,238.8,22.8,14.0,18.4,36.8,8.1,32.3,Mustard
Saline,164.2,36.1,7.1,21.6,46.5,8.6,22.6,Sugarcane
Red,150.6,18.6,11.9,15.2,47.6,3.2,3.0,Sesame
Red,117.9,21.6,13.9,17.8,31.4,11.7,2.3,Sugarcane
Peaty,372.8,40.3,32.9,36.6,32.8,9.0,16.4,Barley
Calcareous,199.0,40.8,9.4,25.1,42.2,6.9,25.3,Soybean
Loamy,129.1,41.9,28.2,35.0,53.0,3.8,2.9,Soybean
Red,359.1,24.8,5.3,15.1,78.9,8.7,28.4,Sugarcane
Peaty,140.7,39.0,16.5,27.8,99.4,7.8,32.8,Bajra
Peaty,271.5,23.9,6.7,15.3,71.8,7.2,32.0,Sugarcane
Saline,306.8,41.1,26.7,33.9,77.5,11.5,18.1,Sugarcane
Sandy,389.5,33.7,23.4,28.6,81.9,12.8,7.8,Soybean
Laterite,204.7,39.8,8.9,24.3,75.6,13.2,19.2,Wheat
Red,191.9,30.9,28.4,29.6,37.5,5.4,18.6,Wheat
Clayey,218.6,30.5,25.1,27.8,85.9,5.6,24.4,Soybean
Saline,349.8,33.4,19.0,26.2,67.1,4.1,2.1,Sugarcane
Red,65.8,33.9,9.6,21.8,80.4,3.7,17.7,Sesame
Alluvial,93.1,19.1,5.5,12.3,50.3,8.7,25.5,Wheat
Saline,196.6,18.5,7.7,13.1,71.7,9.8,8.6,Wheat
Clayey,41.7,30.1,11.1,20.6,23.0,9.6,32.0,Rice
Alluvial,303.7,26.9,13.6,20.2,93.5,5.9,28.3,Sugarcane
Black,226.5,41.7,20.9,31.3,72.0,9.1,15.1,Maize
Laterite,189.8,32.9,28.2,30.5,35.7,10.8,31.3,Bajra
Sandy,102.1,24.9,10.4,17.6,74.3,5.2,34.2,Soybean
Red,83.8,38.0,12.8,25.4,81.5,8.5,34.1,Groundnut
Peaty,382.0,29.9,26.3,28.1,64.1,10.3,2.6,Cotton
Sandy,159.4,22.7,10.7,16.7,93.1,5.9,22.0,Tur
Laterite,92.3,22.0,15.9,18.9,67.2,11.9,28.5,Rice
Laterite,240.0,28.6,8.3,18.5,80.1,10.9,31.4,Rice
Black,171.0,38.5,6.8,22.6,61.2,12.5,14.7,Groundnut
Calcareous,39.8,40.3,29.7,35.0,50.7,13.9,33.0,Cotton
Red,258.7,37.4,23.3,30.4,30.5,12.9,13.6,Groundnut
Loamy,4.4,39.8,7.3,23.5,98.0,11.7,26.1,Bajra
Black,91.8,21.7,19.1,20.4,77.8,3.6,17.6,Maize
Laterite,367.6,39.3,35.7,37.5,75.8,10.6,12.4,Wheat
Clayey,86.6,23.5,5.5,14.5,35.9,11.3,1.0,Mustard
Black,236.0,28.6,12.3,20.5,38.0,12.4,33.5,Cotton
Alluvial,213.4,33.5,11.1,22.3,97.5,9.8,34.3,Sugarcane
Peaty,97.9,20.6,5.0,12.8,23.9,13.1,8.0,Wheat
Sandy,274.4,28.2,12.3,20.2,28.2,5.2,34.1,Cotton
Calcareous,171.2,20.3,18.2,19.2,65.0,9.0,14.8,Tur
Black,173.2,41.0,35.5,38.2,82.8,11.7,12.0,Maize
Loamy,51.5,27.6,25.5,26.6,99.2,5.8,28.6,Cotton
Calcareous,186.7,37.4,18.6,28.0,72.5,12.2,3.8,Rice
Calcareous,226.3,25.8,6.2,16.0,96.1,6.1,17.4,Soybean
Sandy,301.6,24.2,10.9,17.6,49.7,5.8,26.3,Mustard
Loamy,269.6,21.2,9.8,15.5,28.9,8.4,11.5,Wheat
Calcareous,193.2,31.8,27.8,29.8,97.2,9.9,29.2,Cotton
Sandy,22.0,21.9,14.0,17.9,26.1,13.2,20.6,Cotton
Alluvial,186.7,22.4,11.6,17.0,81.5,4.5,15.3,Sugarcane
Alluvial,227.5,19.7,8.3,14.0,27.1,5.8,10.7,Mustard
Calcareous,52.0,23.5,18.7,21.1,59.3,10.5,6.5,Cotton
Saline,33.6,31.8,28.9,30.4,96.5,7.7,2.9,Bajra
Red,367.7,25.0,16.9,20.9,22.6,10.9,6.6,Tur
Calcareous,339.6,40.0,31.2,35.6,82.8,10.7,11.1,Chana
Clayey,156.9,32.9,28.4,30.6,82.6,6.3,6.8,Sugarcane
Loamy,149.0,38.7,10.1,24.4,62.8,4.9,10.8,Soybean
Clayey,95.8,31.6,19.0,25.3,78.8,13.2,12.2,Bajra
Laterite,125.0,37.7,27.7,32.7,75.6,4.5,4.7,Maize
Sandy,39.4,27.6,25.2,26.4,61.7,7.3,17.6,Sugarcane
Sandy,364.4,18.2,6.3,12.2,70.2,11.0,23.5,Soybean
Loamy,223.3,35.3,16.8,26.0,85.4,8.0,4.3,Cotton
Clayey,386.3,41.9,20.7,31.3,79.0,10.9,19.8,Wheat
Calcareous,327.3,20.1,6.5,13.3,96.5,4.4,14.4,Rice
Sandy,119.3,27.7,17.0,22.4,41.6,7.0,34.9,Cotton
Saline,370.1,25.7,11.6,18.6,51.7,12.4,21.3,Chana
Black,110.1,28.6,7.2,17.9,84.4,12.6,26.5,Cotton
Red,200.3,23.1,13.3,18.2,86.9,4.1,34.5,Soybean
Clayey,310.5,41.3,17.3,29.3,80.0,7.5,32.8,Sesame
Peaty,51.5,30.7,17.1,23.9,47.3,3.3,21.9,Groundnut
Peaty,145.6,37.8,11.1,24.4,39.2,7.3,18.6,Sugarcane
Sandy,103.7,26.0,13.4,19.7,33.8,8.4,17.9,Mustard
Black,160.9,40.1,24.7,32.4,95.4,13.1,2.0,Cotton
Clayey,362.9,32.1,7.3,19.7,45.9,13.1,7.7,Soybean
Peaty,85.1,21.7,15.9,18.8,20.3,8.2,9.2,Chana
Clayey,134.7,30.4,5.6,18.0,39.7,7.3,6.7,Wheat
Black,73.5,31.3,7.0,19.1,39.5,13.7,32.4,Soybean
Alluvial,124.6,22.9,9.1,16.0,73.8,9.7,13.5,Mustard
Alluvial,266.5,29.8,12.9,21.4,21.9,4.2,16.1,Maize
Saline,347.0,38.6,28.7,33.6,41.1,10.3,12.8,Chana
Loamy,104.2,21.3,6.4,13.9,86.3,7.7,20.6,Wheat
Clayey,138.6,23.1,19.8,21.5,38.6,13.5,34.9,Sesame
Peaty,147.3,35.5,6.0,20.8,68.9,6.5,19.1,Maize
Black,182.3,40.0,17.8,28.9,83.3,7.5,23.6,Maize
Loamy,335.2,31.9,18.3,25.1,66.9,8.0,34.9,Soybean
Peaty,121.8,23.4,14.0,18.7,47.8,12.2,19.5,Wheat
