state,district,month,soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,wind_direction,rain_probability,rain_duration_hours
Maharashtra,Mumbai,2024-07,Black,562.0952317,34.2,25.6,29.9,84.7,6.5,10,E,54.00,73.07
Maharashtra,Satara,2024-06,Red,403.1442866,35.7,24,29.9,69.8,4.4,5.7,NW,47.00,52.41
Rajasthan,Kota,2024-02,Loamy,13.69944742,26.4,6.4,16.4,26.2,10.2,2.7,W,81.00,1.78
Gujarat,Gandhinagar,2024-01,Sandy,6.145767575,29.2,12,20.6,44.4,8.7,6.9,SW,42.00,0.80
Rajasthan,Pali,2025-03,Sandy,7.601460293,32.2,12.7,22.5,48.4,10.4,7.8,SE,39.00,0.99
Rajasthan,Jodhpur,2024-12,Red,3.145844783,20.9,4.4,12.6,42.2,9.2,4.1,SW,46.00,0.41
Gujarat,Rajkot,2025-07,Loamy,294.3796793,31.9,27.9,29.9,75.9,6.7,8.2,N,62.00,38.27
Rajasthan,Alwar,2024-12,Sandy,5.35505954,24.8,5.8,15.3,39.7,10.5,3.8,N,63.00,0.70
Maharashtra,Kolhapur,2024-12,Red,7.598282902,30.2,12.6,21.4,35.7,8,5.7,NW,60.00,0.99
Rajasthan,Bharatpur,2025-09,Red,15.54658753,33.5,22.9,28.2,53,10.4,3.7,SW,73.00,2.02
Gujarat,Gandhinagar,2024-08,Loamy,153.69311,33.1,24.5,28.8,85,4.8,8.6,SW,38.00,19.98
Gujarat,Junagadh,2024-01,Loamy,3.479097847,30.9,13.1,22,63.5,10.1,7.2,S,57.00,0.45
Maharashtra,Sangli,2025-01,Black,11.93437391,28.9,15.1,22,41.3,7.8,5.2,W,80.00,1.55
Rajasthan,Bharatpur,2024-04,Black,15.26354491,37.4,21.1,29.2,49.6,8.3,8.4,NE,49.00,1.98
Gujarat,Gandhinagar,2024-04,Sandy,24.51585024,37.3,24,30.6,31.7,8.9,8.7,N,89.00,3.19
Maharashtra,Amravati,2025-03,Alluvial,4.055391749,30.8,22,26.4,48.9,8.6,9.3,SE,74.00,0.53
Rajasthan,Bharatpur,2025-03,Red,1.051197353,32.2,10.6,21.4,52.5,7.4,8,E,54.00,0.14
Rajasthan,Jaipur,2024-09,Red,18.24978179,29.5,20.8,25.1,28.7,10.7,10.3,S,72.00,2.37
Gujarat,Jamnagar,2025-07,Alluvial,215.6759168,36.5,25.1,30.8,70.8,4.9,6.2,NE,77.00,28.04
Maharashtra,Nashik,2023-10,Black,28.95474719,34,21.5,27.8,74,8.9,7.2,NW,41.00,3.76
Gujarat,Junagadh,2025-06,Alluvial,186.6291188,36.6,31,33.8,82,5.3,8.4,N,77.00,24.26
Maharashtra,Nashik,2023-11,Loamy,1.530036551,29.6,18,23.8,61.2,8.3,6.1,NW,73.00,0.20
Gujarat,Ahmedabad,2025-06,Loamy,220.1946533,36.7,30.8,33.8,63.8,6.1,14.7,NW,78.00,28.63
Gujarat,Vadodara,2024-07,Red,238.1750933,31.7,28.3,30,82.1,5.5,12.7,W,42.00,30.96
Rajasthan,Bikaner,2024-02,Loamy,3.052394209,22.8,7.4,15.1,44.4,8.5,6.2,NE,84.00,0.40
Gujarat,Jamnagar,2024-08,Alluvial,207.1792475,29.8,25.3,27.6,79.9,6.1,11.1,W,31.00,26.93
Rajasthan,Bikaner,2025-08,Loamy,50.53740777,32.2,24.1,28.2,66,11.8,3.3,S,56.00,6.57
Maharashtra,Nagpur,2025-02,Sandy,12.92330364,32,14.9,23.4,59.1,9.4,8.4,SW,58.00,1.68
Maharashtra,Solapur,2024-08,Black,288.4418064,29.4,23.1,26.2,73.6,4.9,12.3,NE,57.00,37.50
Maharashtra,Solapur,2025-09,Black,188.3741466,30.1,23.5,26.8,67,6.5,9.1,S,31.00,24.49
Maharashtra,Satara,2024-10,Loamy,38.5941898,31,21,26,47.7,10.1,9.9,SE,71.00,5.02
Maharashtra,Amravati,2025-02,Alluvial,18.01433122,31.3,14.1,22.7,39.4,10.5,13.9,W,65.00,2.34
Gujarat,Junagadh,2025-02,Black,9.853350679,34.3,14.5,24.4,52.1,9.4,12.6,SW,73.00,1.28
Gujarat,Kutch,2024-07,Black,240.8621934,30.1,25.4,27.8,66,4.2,11.2,W,69.00,31.31
Rajasthan,Alwar,2024-02,Alluvial,5.469395493,26.3,9.3,17.8,40,8.7,5.8,W,42.00,0.71
Rajasthan,Sikar,2024-09,Sandy,12.09772049,34.7,20.8,27.8,29.6,9.7,14.3,NE,53.00,1.57
Rajasthan,Jaipur,2024-07,Loamy,59.52170876,37.2,23.3,30.2,57.7,7.9,6.8,W,54.00,7.74
Maharashtra,Nashik,2024-12,Sandy,0,33.5,16.1,24.8,47.2,9.4,8.7,NW,32.00,0.00
Rajasthan,Bikaner,2025-07,Alluvial,63.41689252,32.9,23.9,28.4,47.1,8.8,5,W,75.00,8.24
Maharashtra,Nagpur,2023-10,Red,43.08564787,36.1,20,28.1,56.5,9.5,7.4,NW,70.00,5.60
Rajasthan,Bikaner,2025-02,Red,5.005792609,30.5,5.6,18.1,44.7,10.1,8.1,NE,84.00,0.65
Rajasthan,Bharatpur,2025-01,Black,5.013483861,22.4,7.6,15,61.4,12.7,4.6,SW,44.00,0.65
Rajasthan,Udaipur,2025-06,Alluvial,34.43859969,39.7,29.6,34.7,53.9,10.1,4,W,75.00,4.48
Rajasthan,Udaipur,2025-06,Alluvial,39.59238999,39.7,29.6,34.7,53.9,10.1,4,W,32.00,5.15
Maharashtra,Aurangabad,2025-03,Black,0,33.5,22.7,28.1,52.8,9.5,7,SW,44.00,0.00
Gujarat,Surat,2024-01,Alluvial,11.1768353,28,13.4,20.7,49.1,10.3,14,S,87.00,1.45
Gujarat,Surat,2025-04,Black,43.83755597,40.8,22.4,31.6,40.2,10.8,6.2,NE,50.00,5.70
Rajasthan,Pali,2024-06,Alluvial,25.98833012,38.7,28.8,33.8,25.9,10.8,7.1,NE,34.00,3.38
Maharashtra,Amravati,2024-12,Loamy,6.762321613,27.3,14.2,20.8,42,10.5,10.4,S,71.00,0.88
Rajasthan,Bikaner,2025-07,Alluvial,69.06881821,32.9,23.9,28.4,47.1,8.8,5,W,86.00,8.98
Gujarat,Kutch,2024-06,Red,144.5265,39.5,29.5,34.5,72,6.3,0.8,E,85.00,18.79
Rajasthan,Kota,2023-10,Alluvial,11.61789821,32.7,15.1,23.9,51.1,8.2,10.7,NE,30.00,1.51
Rajasthan,Ajmer,2024-07,Red,43.0161464,35.3,23.8,29.5,39.1,9.7,14.4,S,73.00,5.59
Rajasthan,Jaipur,2024-11,Alluvial,7.462046638,26.3,9,17.6,38.9,9,4.8,S,70.00,0.97
Gujarat,Gandhinagar,2024-03,Red,11.38703958,33.4,16.6,25,54.4,8.5,7.1,SE,63.00,1.48
Rajasthan,Ajmer,2024-07,Red,37.28672584,35.3,23.8,29.5,39.1,9.7,14.4,S,89.00,4.85
Rajasthan,Bikaner,2023-10,Red,11.99215672,32.2,15.8,24,33.3,11.2,13.4,E,51.00,1.56
Rajasthan,Jodhpur,2024-10,Loamy,13.30403851,33.6,15.6,24.6,50.8,8.8,10.3,S,64.00,1.73
Rajasthan,Jodhpur,2024-07,Sandy,30.61286314,34.3,25.2,29.8,61.4,7.5,4.4,SE,82.00,3.98
Gujarat,Ahmedabad,2025-07,Sandy,207.0837625,32.3,26.2,29.2,71,3.9,8.3,NE,49.00,26.92
Gujarat,Bhavnagar,2025-01,Alluvial,4.328878695,31.3,8.9,20.1,55.9,10.7,1.8,NE,46.00,0.56
Gujarat,Rajkot,2024-06,Loamy,175.2607211,37.5,29.5,33.5,70.5,4.7,8.8,W,75.00,22.78
Gujarat,Rajkot,2025-03,Loamy,6.41890915,36.8,16.4,26.6,63.3,10.7,6.6,E,34.00,0.83
Gujarat,Bhavnagar,2023-11,Black,7.342866053,36.5,18.3,27.4,47.5,9,5.5,W,87.00,0.95
Gujarat,Jamnagar,2025-09,Black,74.77585201,34.8,24.1,29.4,44.8,8.9,13.2,S,62.00,9.72
Maharashtra,Satara,2023-12,Sandy,3.344549385,28.8,14.3,21.6,22.9,10.4,11.9,S,60.00,0.43
Rajasthan,Alwar,2024-10,Red,9.239480394,32.9,15.6,24.2,33.2,9.1,8.9,S,88.00,1.20
Rajasthan,Pali,2024-04,Alluvial,5.473718719,39.3,20.5,29.9,38,8,7.3,N,63.00,0.71
Gujarat,Vadodara,2024-11,Red,7.840399517,33.2,17.9,25.6,35.9,8.9,10.6,NE,63.00,1.02
Rajasthan,Bikaner,2024-09,Red,8.852469969,36.2,20.1,28.2,33.3,9.3,14,SW,37.00,1.15
Maharashtra,Aurangabad,2024-05,Red,75.82769219,39.1,26.9,33,58.6,7.5,7.5,SE,49.00,9.86
Maharashtra,Nagpur,2024-03,Sandy,28.79111706,36.3,22.2,29.2,52.4,9.6,3.5,W,80.00,3.74
Rajasthan,Udaipur,2025-04,Alluvial,10.42201418,37.8,20.4,29.1,49.2,7.7,11.1,N,83.00,1.35
Rajasthan,Bharatpur,2023-11,Sandy,2.259462873,29.4,11.6,20.5,52.1,9.9,9.1,NE,44.00,0.29
Rajasthan,Ajmer,2024-08,Alluvial,26.65727693,31.6,23.2,27.4,63.1,10.7,3.9,SW,44.00,3.47
Rajasthan,Sikar,2024-05,Loamy,25.14833577,39,22.9,30.9,53.4,9.5,11.2,E,38.00,3.27
Maharashtra,Mumbai,2023-12,Loamy,8.003225241,33.1,15.8,24.5,27.4,10.3,9.3,S,39.00,1.04
Rajasthan,Udaipur,2024-06,Red,16.32802752,37.3,24.8,31,31.4,8.8,13.7,E,53.00,2.12
Gujarat,Surat,2024-05,Red,78.34544871,41.2,27.2,34.2,44.9,6.5,10.8,E,68.00,10.18
Maharashtra,Kolhapur,2024-04,Loamy,31.36878688,37.3,24.4,30.8,39.7,7.3,11,NE,72.00,4.08
Maharashtra,Pune,2024-10,Red,43.92860128,34.9,18.8,26.9,71.4,10.8,7.6,W,32.00,5.71
Rajasthan,Kota,2024-01,Red,0.206684557,25.7,7.3,16.5,63.3,9.1,10.5,NW,48.00,0.03
Gujarat,Junagadh,2024-07,Loamy,262.8807073,33.6,27.5,30.6,66.8,5.6,6.2,S,35.00,34.17
Maharashtra,Solapur,2025-08,Black,319.5224411,29.1,21.2,25.1,79.2,5.9,12.5,SE,61.00,41.54
Gujarat,Rajkot,2025-05,Black,48.76917109,41.1,27.5,34.3,66.2,5.7,7.6,SE,43.00,6.34
Gujarat,Gandhinagar,2025-07,Black,203.0592285,32.3,26,29.1,73.8,6.2,10.6,S,66.00,26.40
Rajasthan,Bharatpur,2024-04,Black,11.00874342,37.4,21.1,29.2,49.6,8.3,8.4,NE,54.00,1.43
Maharashtra,Solapur,2025-01,Red,8.620778302,31.6,12.5,22.1,44.9,8.2,9.4,NW,60.00,1.12
Gujarat,Gandhinagar,2025-06,Red,125.4928816,37.3,30.3,33.8,76.1,7.8,8.9,N,34.00,16.31
Gujarat,Vadodara,2024-04,Red,17.17353967,38.4,23.9,31.1,22,8,12.4,E,89.00,2.23
Rajasthan,Alwar,2024-01,Red,1.058060555,25.4,6.4,15.9,45.2,8.5,12,NE,72.00,0.14
Rajasthan,Ajmer,2024-01,Alluvial,4.735769825,25.1,4.1,14.6,48.5,7.5,7.9,SW,83.00,0.62
Maharashtra,Solapur,2025-06,Sandy,198.6076447,35.3,26.7,31,67.2,5,9.7,SE,83.00,25.82
Rajasthan,Pali,2024-05,Red,19.11149072,41.9,25.4,33.6,24.9,9.1,6.8,SW,47.00,2.48
Gujarat,Rajkot,2024-07,Loamy,255.6793232,32.3,25.5,28.9,76.9,4.1,3.8,NW,56.00,33.24
Gujarat,Surat,2023-11,Alluvial,5.331271255,33.8,17.4,25.6,47.3,9.8,6.1,SE,33.00,0.69
Maharashtra,Satara,2024-12,Alluvial,7.67226079,26.7,15.1,20.9,42.4,10.2,7.1,W,80.00,1.00
Gujarat,Rajkot,2025-03,Loamy,5.820896971,36.8,16.4,26.6,63.3,10.7,6.6,E,58.00,0.76
Maharashtra,Mumbai,2024-11,Loamy,7.399393191,34,18.6,26.3,50.8,9.3,5.3,SW,68.00,0.96
Gujarat,Surat,2025-05,Black,77.17481867,42.4,27.1,34.8,59.4,3.1,5.2,SW,57.00,10.03
Gujarat,Bhavnagar,2023-10,Sandy,26.10410542,36.2,20.3,28.2,56.4,9.8,6.8,SE,32.00,3.39
Rajasthan,Udaipur,2023-11,Red,6.306173689,31.4,10.1,20.8,36,8,8.7,N,74.00,0.82
Gujarat,Banaskantha,2024-08,Loamy,200.9405141,32.5,23.2,27.9,76.5,5.5,9.7,W,66.00,26.12
Rajasthan,Pali,2024-04,Alluvial,6.595467533,39.3,20.5,29.9,38,8,7.3,N,63.00,0.86
Maharashtra,Satara,2024-01,Loamy,11.83424355,27.3,13.8,20.6,44.9,10.1,10,SW,74.00,1.54
Rajasthan,Ajmer,2023-10,Black,4.340749013,31.6,18.2,24.9,45,10.3,5.3,SE,82.00,0.56
Maharashtra,Solapur,2025-04,Alluvial,32.08653398,37.2,24.7,31,40.1,8.8,8.4,NW,71.00,4.17
Gujarat,Kutch,2024-07,Black,290.3722153,30.1,25.4,27.8,66,4.2,11.2,W,76.00,37.75
Maharashtra,Amravati,2025-04,Alluvial,0,36.7,24.1,30.4,54.2,8.5,7.9,NW,70.00,0.00
Rajasthan,Sikar,2024-10,Alluvial,9.959751077,32.6,17.1,24.9,47.1,9.7,4.4,SW,32.00,1.29
Maharashtra,Nagpur,2025-04,Loamy,27.74454744,37.5,24.2,30.9,42.9,9.4,2.7,E,50.00,3.61
Rajasthan,Jaipur,2025-09,Black,13.83976073,34.8,22.4,28.6,40.4,9.1,11.4,SW,73.00,1.80
Maharashtra,Pune,2024-01,Loamy,5.838953783,27.8,13.4,20.6,35.5,9.6,12.8,E,86.00,0.76
Rajasthan,Bikaner,2024-07,Alluvial,56.76858138,33.4,25.9,29.6,42.5,9.9,9.2,W,62.00,7.38
Gujarat,Ahmedabad,2024-05,Loamy,68.7409564,40.6,26.3,33.5,52.8,6.4,11.3,N,77.00,8.94
Rajasthan,Jodhpur,2024-01,Loamy,0.904581502,24,6.6,15.3,24.5,10.7,6.7,SW,83.00,0.12
Maharashtra,Sangli,2025-05,Alluvial,65.44625286,40.2,24.7,32.5,62.2,8.5,6.4,E,77.00,8.51
Maharashtra,Nagpur,2024-06,Loamy,300.5850326,36.3,24.7,30.5,69.5,4.1,8.1,S,30.00,39.08
Gujarat,Junagadh,2025-05,Loamy,37.80675629,42.5,29.2,35.9,64.3,5.8,8.2,W,66.00,4.91
Rajasthan,Jaipur,2024-02,Sandy,0,28.1,7.5,17.8,33.7,9,11.7,S,75.00,0.00
Rajasthan,Bikaner,2025-06,Red,19.54934485,38.8,25.8,32.3,34.3,11.6,11.7,W,86.00,2.54
Gujarat,Rajkot,2025-09,Alluvial,73.03146087,35.1,25.3,30.2,42.4,5.6,1.9,N,69.00,9.49
Rajasthan,Udaipur,2024-12,Sandy,2.732990586,26.1,8.6,17.4,41,10,9.6,NE,72.00,0.36
Rajasthan,Udaipur,2024-04,Black,19.10875746,37.7,19.3,28.5,41.6,9.9,8.1,SW,77.00,2.48
Gujarat,Banaskantha,2025-07,Sandy,249.3693392,31.7,24.7,28.2,59.3,7.6,4.6,SW,50.00,32.42
Gujarat,Bhavnagar,2024-05,Red,57.23651866,41.4,27.1,34.2,64.7,9.3,12.1,W,76.00,7.44
Gujarat,Gandhinagar,2025-03,Sandy,16.77036265,34,19.8,26.9,49.2,8.8,7.6,W,71.00,2.18
Rajasthan,Udaipur,2023-11,Red,5.763791517,31.4,10.1,20.8,36,8,8.7,N,64.00,0.75
Maharashtra,Sangli,2024-09,Alluvial,152.8554006,30.5,21.9,26.2,60.8,6.9,5.5,S,51.00,19.87
Maharashtra,Satara,2025-07,Alluvial,223.5939997,31.2,25.4,28.3,71,4.4,12.5,NW,64.00,29.07
Maharashtra,Pune,2024-01,Loamy,4.320461951,27.8,13.4,20.6,35.5,9.6,12.8,E,81.00,0.56
Maharashtra,Kolhapur,2023-11,Sandy,8.151271199,33.4,17,25.2,50,10.2,9,S,88.00,1.06
Maharashtra,Kolhapur,2023-12,Sandy,7.535554658,27.8,14.1,20.9,34,9.9,10,NE,83.00,0.98
Maharashtra,Mumbai,2025-04,Sandy,38.69935363,39,24,31.5,43,8.6,5.7,W,48.00,5.03
Maharashtra,Pune,2025-04,Alluvial,33.3187795,34.9,24.1,29.5,64.4,8.5,5.9,N,49.00,4.33
Rajasthan,Alwar,2023-11,Sandy,2.59709577,28.6,11.6,20.1,40.5,8.8,2.2,NW,86.00,0.34
Gujarat,Surat,2025-01,Black,13.18160033,30.2,9.8,20,46.9,8.8,10.8,N,70.00,1.71
Rajasthan,Jaipur,2024-03,Sandy,5.408616893,33.5,12.1,22.8,52.6,10.2,13.5,S,37.00,0.70
Gujarat,Banaskantha,2024-01,Alluvial,4.572748349,27,10.7,18.9,41.9,8.9,7.4,SW,79.00,0.59
Gujarat,Jamnagar,2024-06,Loamy,175.2904314,40.6,29.7,35.1,70.5,6.1,10.8,NE,70.00,22.79
Rajasthan,Jodhpur,2025-01,Red,3.431929305,24.1,5.5,14.8,37.4,10.5,12.7,W,57.00,0.45
Rajasthan,Ajmer,2024-10,Alluvial,3.391161349,33.9,15.7,24.8,45.7,9.6,7.3,W,35.00,0.44
Rajasthan,Pali,2025-01,Alluvial,4.840606096,24.1,6.2,15.2,34,8.6,13.1,SW,64.00,0.63
Rajasthan,Ajmer,2025-04,Red,17.05502936,37.8,18.1,27.9,31.8,9.8,1.3,SW,55.00,2.22
Rajasthan,Ajmer,2024-10,Alluvial,3.260529493,33.9,15.7,24.8,45.7,9.6,7.3,W,56.00,0.42
Maharashtra,Mumbai,2025-05,Red,82.44644233,39.7,27.2,33.5,52,8.8,7.4,N,42.00,10.72
Maharashtra,Solapur,2024-03,Red,7.391011518,35,22.7,28.9,31.4,9.7,6.3,NW,47.00,0.96
Rajasthan,Kota,2025-01,Alluvial,8.126434091,26.5,6,16.2,45.5,8.6,11.9,SE,46.00,1.06
Rajasthan,Bharatpur,2023-10,Red,9.440962453,34.2,16.8,25.5,50.8,8.7,2.2,W,40.00,1.23
Rajasthan,Jodhpur,2025-05,Alluvial,27.92908471,41.3,26.8,34,23.7,9.4,5.9,SE,42.00,3.63
Gujarat,Ahmedabad,2025-01,Alluvial,5.437590257,30.6,11.2,20.9,41.7,9.1,3.7,SW,65.00,0.71
Gujarat,Jamnagar,2024-06,Loamy,134.0497695,40.6,29.7,35.1,70.5,6.1,10.8,NE,56.00,17.43
Rajasthan,Udaipur,2025-08,Alluvial,45.13146648,31.2,22.8,27,52,9.1,6.6,NE,90.00,5.87
Gujarat,Bhavnagar,2024-10,Sandy,17.64206733,36.1,24.3,30.2,56.3,9.2,4.7,S,68.00,2.29
Rajasthan,Kota,2024-02,Loamy,13.29449713,26.4,6.4,16.4,26.2,10.2,2.7,W,37.00,1.73
Rajasthan,Bharatpur,2025-07,Loamy,43.96207835,34.1,23.4,28.8,67,9,7.7,NW,72.00,5.72
Maharashtra,Pune,2024-02,Sandy,12.81201078,30.6,15.6,23.1,29.4,10.4,7.7,N,59.00,1.67
Gujarat,Junagadh,2025-03,Black,6.91902691,39,18.2,28.6,30.7,9.6,6.3,S,74.00,0.90
Maharashtra,Mumbai,2025-05,Red,91.42584572,39.7,27.2,33.5,52,8.8,7.4,N,56.00,11.89
Gujarat,Bhavnagar,2024-03,Alluvial,6.558843349,34.2,15.9,25.1,60,10.2,7.9,NW,87.00,0.85
Rajasthan,Jodhpur,2023-11,Black,0,26.7,10.3,18.5,35.2,9.6,9,W,37.00,0.00
Rajasthan,Udaipur,2025-04,Alluvial,11.18492607,37.8,20.4,29.1,49.2,7.7,11.1,N,45.00,1.45
Maharashtra,Mumbai,2024-04,Red,35.70390349,37.8,23.1,30.4,40.6,10.2,7.1,SE,47.00,4.64
Rajasthan,Alwar,2025-01,Black,0.499886354,23.5,7.6,15.6,48.8,8.5,7.2,W,57.00,0.06
Rajasthan,Kota,2024-06,Red,19.87459996,39.6,26.4,33,52.2,8.4,10.6,N,88.00,2.58
Gujarat,Jamnagar,2024-08,Alluvial,182.7876018,29.8,25.3,27.6,79.9,6.1,11.1,W,70.00,23.76
Maharashtra,Aurangabad,2025-02,Sandy,10.24507348,29.3,16.7,23,39.9,9.3,4.8,NW,43.00,1.33
Gujarat,Gandhinagar,2024-01,Sandy,6.677515328,29.2,12,20.6,44.4,8.7,6.9,SW,42.00,0.87
Rajasthan,Bharatpur,2025-03,Red,1.000032047,32.2,10.6,21.4,52.5,7.4,8,E,38.00,0.13
Maharashtra,Solapur,2025-07,Loamy,485.7210413,30.9,22.5,26.7,86.4,7.2,11.3,NE,44.00,63.14
Rajasthan,Alwar,2025-06,Alluvial,29.31497611,39,27.5,33.2,61.5,9.6,11.1,W,41.00,3.81
Gujarat,Banaskantha,2024-08,Loamy,162.2649982,32.5,23.2,27.9,76.5,5.5,9.7,W,65.00,21.09
Rajasthan,Sikar,2024-02,Loamy,4.247981561,25.1,6.6,15.9,35.3,9.6,5.8,NE,86.00,0.55
Maharashtra,Sangli,2025-05,Alluvial,64.62086591,40.2,24.7,32.5,62.2,8.5,6.4,E,44.00,8.40
Maharashtra,Sangli,2025-06,Loamy,198.4510726,35.6,26.4,31,76.6,5,9.4,W,87.00,25.80
Maharashtra,Pune,2023-10,Sandy,35.86054333,34,20.2,27.1,56.3,8.7,8.2,N,31.00,4.66
Maharashtra,Solapur,2024-09,Black,203.5879037,31.4,20,25.7,83.1,6.2,10.7,SE,65.00,26.47
Rajasthan,Jaipur,2024-03,Sandy,5.200766826,33.5,12.1,22.8,52.6,10.2,13.5,S,82.00,0.68
Maharashtra,Satara,2023-11,Alluvial,16.92887045,30.3,14.8,22.6,51.2,8.9,4.5,E,66.00,2.20
Rajasthan,Alwar,2025-07,Alluvial,20.59768293,35.4,22.8,29.1,45.2,8.8,11.7,NW,67.00,2.68
Gujarat,Gandhinagar,2025-04,Loamy,20.81183554,38.9,24.5,31.7,35.8,9.7,3.5,E,58.00,2.71
Rajasthan,Udaipur,2025-05,Sandy,29.82507408,44,26.4,35.2,56,10,11.9,NW,78.00,3.88
Maharashtra,Solapur,2025-02,Black,13.17813505,30.7,13.1,21.9,47,9.9,9.5,N,49.00,1.71
Maharashtra,Kolhapur,2024-08,Black,206.6487708,32,21.1,26.6,61.3,4.4,11.4,NE,35.00,26.86
Maharashtra,Satara,2025-03,Sandy,19.17127399,36.2,21.3,28.8,31.9,10.1,12,E,30.00,2.49
Maharashtra,Solapur,2024-01,Loamy,20.4800179,29.3,14,21.6,41.4,9.3,12.4,SE,41.00,2.66
Maharashtra,Sangli,2023-10,Red,39.00422828,33.5,21.8,27.6,68.5,9.9,9.4,S,85.00,5.07
Gujarat,Banaskantha,2024-07,Sandy,184.236699,30.3,26.6,28.5,81.1,4.9,0.2,NE,51.00,23.95
Gujarat,Jamnagar,2024-08,Alluvial,240.9298448,29.8,25.3,27.6,79.9,6.1,11.1,W,77.00,31.32
Rajasthan,Bikaner,2024-09,Red,10.46974123,36.2,20.1,28.2,33.3,9.3,14,SW,34.00,1.36
Maharashtra,Sangli,2025-05,Alluvial,75.30886726,40.2,24.7,32.5,62.2,8.5,6.4,E,78.00,9.79
Maharashtra,Pune,2024-10,Red,33.01093481,34.9,18.8,26.9,71.4,10.8,7.6,W,53.00,4.29
Gujarat,Junagadh,2024-09,Red,105.7521278,37.1,22.5,29.8,38,7.5,6.8,SE,58.00,13.75
Gujarat,Banaskantha,2023-11,Black,4.202487196,31.8,18.6,25.2,36,9.5,7.9,NW,43.00,0.55
Gujarat,Kutch,2025-07,Loamy,204.9853615,34.2,27.2,30.7,65.2,6.1,9.8,W,50.00,26.65
Maharashtra,Amravati,2024-06,Black,171.6416368,35.2,25.7,30.5,77.7,6.1,10.6,N,82.00,22.31
Rajasthan,Pali,2023-12,Loamy,4.497750566,23.1,6.7,14.9,73.1,9.4,8.9,S,36.00,0.58
Rajasthan,Pali,2025-05,Red,20.8494235,41.6,25.2,33.4,47.4,9.4,11.1,E,84.00,2.71
Rajasthan,Kota,2025-03,Loamy,9.881867161,32,14.3,23.1,52.2,8.6,12.4,SE,60.00,1.28
Gujarat,Surat,2025-02,Red,4.6381116,32.1,14.8,23.5,53.7,8.3,7.3,N,37.00,0.60
Maharashtra,Nagpur,2025-04,Loamy,21.27417712,37.5,24.2,30.9,42.9,9.4,2.7,E,44.00,2.77
Maharashtra,Aurangabad,2023-11,Loamy,17.08069234,28.8,13.2,21,46.8,11.3,11.5,NE,85.00,2.22
Maharashtra,Nashik,2023-11,Loamy,1.783268949,29.6,18,23.8,61.2,8.3,6.1,NW,42.00,0.23
Gujarat,Vadodara,2023-12,Alluvial,0,31.3,13.7,22.5,35.6,9,5.1,NE,48.00,0.00
Maharashtra,Pune,2024-12,Sandy,8.354791023,29.8,14.7,22.2,41.3,9.1,5.2,NE,49.00,1.09
Gujarat,Kutch,2024-05,Alluvial,37.52515942,41.3,28.4,34.8,62.6,6.3,5.7,W,76.00,4.88
Rajasthan,Bharatpur,2024-11,Loamy,4.285024493,25.1,12.4,18.8,57.9,9.1,4.6,NE,57.00,0.56
Maharashtra,Pune,2024-06,Red,187.9928147,37.5,24.6,31.1,71.8,4.5,9.2,N,31.00,24.44
Rajasthan,Ajmer,2025-05,Loamy,34.61041665,41.5,29.7,35.6,68.1,9.3,7.4,SW,76.00,4.50
Rajasthan,Bharatpur,2023-12,Red,0.415528155,23.7,8,15.8,35.6,11.1,7,N,71.00,0.05
Maharashtra,Nagpur,2023-10,Red,57.59581918,36.1,20,28.1,56.5,9.5,7.4,NW,55.00,7.49
Maharashtra,Pune,2024-05,Black,64.17167685,40.9,26,33.5,68.5,7.6,5.4,NW,53.00,8.34
Gujarat,Rajkot,2025-03,Loamy,6.152702526,36.8,16.4,26.6,63.3,10.7,6.6,E,61.00,0.80
Rajasthan,Jaipur,2023-12,Alluvial,4.359397588,24.3,6.6,15.4,84.3,7.4,13.1,E,60.00,0.57
Maharashtra,Mumbai,2024-05,Red,144.2188274,38.6,26.4,32.5,69.3,5.3,2.9,SW,39.00,18.75
Gujarat,Junagadh,2024-09,Red,84.78729615,37.1,22.5,29.8,38,7.5,6.8,SE,40.00,11.02
Gujarat,Surat,2025-08,Black,257.9027231,31.4,25.3,28.4,71.9,5.6,10.3,S,76.00,33.53
Maharashtra,Satara,2025-07,Alluvial,267.8181219,31.2,25.4,28.3,71,4.4,12.5,NW,46.00,34.82
Gujarat,Gandhinagar,2024-06,Red,147.6920958,37.1,29,33,79.3,5.5,7.9,SE,36.00,19.20
Rajasthan,Bharatpur,2024-09,Red,13.95933276,33,20.8,26.9,42.6,10.6,8.5,SE,39.00,1.81
Gujarat,Jamnagar,2024-01,Red,9.836756935,30.4,9.7,20,32.2,8.9,7.9,N,36.00,1.28
Gujarat,Ahmedabad,2023-10,Red,23.62871737,34.9,22.9,28.9,60.2,9.3,7.4,N,36.00,3.07
Rajasthan,Alwar,2025-01,Black,0.544385846,23.5,7.6,15.6,48.8,8.5,7.2,W,36.00,0.07
Gujarat,Kutch,2025-08,Alluvial,165.505371,33.8,24.6,29.2,76,5.3,7.8,SW,43.00,21.52
Rajasthan,Bikaner,2023-12,Sandy,0.597450348,23.4,5.7,14.5,44.2,9.6,4.6,S,73.00,0.08
Rajasthan,Jodhpur,2024-09,Alluvial,4.178926778,34.8,20.7,27.8,49.2,8.6,11.5,W,66.00,0.54
Maharashtra,Satara,2024-07,Loamy,323.9420108,28.9,23,25.9,82.2,4.6,12.6,SW,78.00,42.11
